agriprod,Unit,Country,Year,Value,Description,Dairy,Eggs,Honey,Meat
Dairy,T,IT,2015,14635,Cheese,1,0,0,0
Dairy,T,IT,2016,16440,Cheese,1,0,0,0
Dairy,T,LT,2014,,Cheese,1,0,0,0
Dairy,T,LT,2015,805,Cheese,1,0,0,0
Dairy,T,LT,2016,990,Cheese,1,0,0,0
Dairy,T,LT,2017,1280,Cheese,1,0,0,0
Dairy,T,LT,2018,1196,Cheese,1,0,0,0
Dairy,T,LT,2019,1249,Cheese,1,0,0,0
Dairy,T,LT,2020,1514,Cheese,1,0,0,0
Dairy,T,LT,2021,1619,Cheese,1,0,0,0
Dairy,T,LU,2012,,Cheese,1,0,0,0
Dairy,T,LU,2013,,Cheese,1,0,0,0
Dairy,T,LU,2014,,Cheese,1,0,0,0
Dairy,T,LU,2015,,Cheese,1,0,0,0
Dairy,T,LU,2016,,Cheese,1,0,0,0
Dairy,T,LU,2017,,Cheese,1,0,0,0
Dairy,T,LU,2018,,Cheese,1,0,0,0
Dairy,T,LU,2019,,Cheese,1,0,0,0
Dairy,T,LU,2020,,Cheese,1,0,0,0
Dairy,T,LU,2021,,Cheese,1,0,0,0
Dairy,T,LV,2012,0,Cheese,1,0,0,0
Dairy,T,LV,2013,0,Cheese,1,0,0,0
Dairy,T,LV,2014,0,Cheese,1,0,0,0
Dairy,T,LV,2015,3,Cheese,1,0,0,0
Dairy,T,LV,2016,0,Cheese,1,0,0,0
Dairy,T,LV,2017,0,Cheese,1,0,0,0
Dairy,T,LV,2018,0,Cheese,1,0,0,0
Dairy,T,LV,2019,1,Cheese,1,0,0,0
Dairy,T,LV,2020,2,Cheese,1,0,0,0
Dairy,T,ME,2021,9,Cheese,1,0,0,0
Dairy,T,MK,2013,16,Cheese,1,0,0,0
Dairy,T,MK,2014,16,Cheese,1,0,0,0
Dairy,T,MK,2015,55,Cheese,1,0,0,0
Dairy,T,MK,2016,33,Cheese,1,0,0,0
Dairy,T,MK,2017,3,Cheese,1,0,0,0
Dairy,T,MK,2018,0,Cheese,1,0,0,0
Dairy,T,MK,2019,0,Cheese,1,0,0,0
Dairy,T,MK,2020,0,Cheese,1,0,0,0
Dairy,T,MT,2012,0,Cheese,1,0,0,0
Dairy,T,MT,2013,0,Cheese,1,0,0,0
Dairy,T,MT,2014,0,Cheese,1,0,0,0
Dairy,T,MT,2015,0,Cheese,1,0,0,0
Dairy,T,MT,2016,0,Cheese,1,0,0,0
Dairy,T,MT,2017,0,Cheese,1,0,0,0
Dairy,T,MT,2018,0,Cheese,1,0,0,0
Dairy,T,MT,2019,0,Cheese,1,0,0,0
Dairy,T,MT,2020,0,Cheese,1,0,0,0
Dairy,T,MT,2021,0,Cheese,1,0,0,0
Dairy,T,NL,2015,50328,Cheese,1,0,0,0
Dairy,T,NL,2016,51135,Cheese,1,0,0,0
Dairy,T,NL,2017,54499,Cheese,1,0,0,0
Dairy,T,NL,2018,57555,Cheese,1,0,0,0
Dairy,T,NL,2019,51992,Cheese,1,0,0,0
Dairy,T,NL,2020,53944,Cheese,1,0,0,0
Dairy,T,NL,2021,10767,Cheese,1,0,0,0
Dairy,T,NO,2014,211,Cheese,1,0,0,0
Dairy,T,NO,2015,253,Cheese,1,0,0,0
Dairy,T,NO,2016,277,Cheese,1,0,0,0
Dairy,T,NO,2017,278,Cheese,1,0,0,0
Dairy,T,NO,2018,252,Cheese,1,0,0,0
Dairy,T,NO,2019,192,Cheese,1,0,0,0
Dairy,T,NO,2020,241,Cheese,1,0,0,0
Dairy,T,PL,2012,102,Cheese,1,0,0,0
Dairy,T,PL,2013,0,Cheese,1,0,0,0
Dairy,T,PL,2014,0,Cheese,1,0,0,0
Dairy,T,PL,2015,0,Cheese,1,0,0,0
Dairy,T,PL,2016,0,Cheese,1,0,0,0
Dairy,T,PL,2017,0,Cheese,1,0,0,0
Dairy,T,PL,2018,3,Cheese,1,0,0,0
Dairy,T,PL,2019,514,Cheese,1,0,0,0
Dairy,T,PL,2020,63,Cheese,1,0,0,0
Dairy,T,RO,2012,61,Cheese,1,0,0,0
Dairy,T,RO,2013,31,Cheese,1,0,0,0
Dairy,T,RO,2015,51,Cheese,1,0,0,0
Dairy,T,RO,2016,4016,Cheese,1,0,0,0
Dairy,T,RO,2018,121,Cheese,1,0,0,0
Dairy,T,RO,2019,14,Cheese,1,0,0,0
Dairy,T,RO,2020,18,Cheese,1,0,0,0
Dairy,T,RO,2021,36,Cheese,1,0,0,0
Dairy,T,RS,2013,20,Cheese,1,0,0,0
Dairy,T,RS,2014,62,Cheese,1,0,0,0
Dairy,T,RS,2015,230,Cheese,1,0,0,0
Dairy,T,RS,2016,201,Cheese,1,0,0,0
Dairy,T,RS,2017,6,Cheese,1,0,0,0
Dairy,T,RS,2018,8,Cheese,1,0,0,0
Dairy,T,RS,2019,25,Cheese,1,0,0,0
Dairy,T,RS,2020,28,Cheese,1,0,0,0
Dairy,T,SE,2013,531,Cheese,1,0,0,0
Dairy,T,SE,2014,673,Cheese,1,0,0,0
Dairy,T,SE,2015,1536,Cheese,1,0,0,0
Dairy,T,SE,2016,1223,Cheese,1,0,0,0
Dairy,T,SE,2017,1661,Cheese,1,0,0,0
Dairy,T,SE,2018,1600,Cheese,1,0,0,0
Dairy,T,SE,2019,1430,Cheese,1,0,0,0
Dairy,T,SE,2020,,Cheese,1,0,0,0
Dairy,T,SE,2021,,Cheese,1,0,0,0
Dairy,T,SI,2012,64,Cheese,1,0,0,0
Dairy,T,SI,2013,89,Cheese,1,0,0,0
Dairy,T,SI,2014,70,Cheese,1,0,0,0
Dairy,T,SI,2015,75,Cheese,1,0,0,0
Dairy,T,SI,2016,106,Cheese,1,0,0,0
Dairy,T,SI,2017,214,Cheese,1,0,0,0
Dairy,T,SI,2018,206,Cheese,1,0,0,0
Dairy,T,SI,2019,176,Cheese,1,0,0,0
Dairy,T,SI,2020,197,Cheese,1,0,0,0
Dairy,T,SK,2012,224,Cheese,1,0,0,0
Dairy,T,SK,2013,983,Cheese,1,0,0,0
Dairy,T,SK,2014,242,Cheese,1,0,0,0
Dairy,T,SK,2015,815,Cheese,1,0,0,0
Dairy,T,SK,2016,656,Cheese,1,0,0,0
Dairy,T,SK,2017,139,Cheese,1,0,0,0
Dairy,T,SK,2018,79,Cheese,1,0,0,0
Dairy,T,SK,2019,170,Cheese,1,0,0,0
Dairy,T,SK,2020,182,Cheese,1,0,0,0
Dairy,T,TR,2014,11,Cheese,1,0,0,0
Dairy,T,TR,2015,1,Cheese,1,0,0,0
Dairy,T,TR,2016,375,Cheese,1,0,0,0
Dairy,T,TR,2017,3,Cheese,1,0,0,0
Dairy,T,TR,2018,15,Cheese,1,0,0,0
Dairy,T,UK,2012,11800,Cheese,1,0,0,0
Dairy,T,UK,2013,12700,Cheese,1,0,0,0
Dairy,T,UK,2014,13000,Cheese,1,0,0,0
Dairy,T,UK,2015,13900,Cheese,1,0,0,0
Dairy,T,UK,2016,15100,Cheese,1,0,0,0
Dairy,T,UK,2017,15800,Cheese,1,0,0,0
Dairy,T,UK,2018,18400,Cheese,1,0,0,0
Dairy,T,UK,2019,18200,Cheese,1,0,0,0
Eggs,THS,AT,2014,78235.998,Eggs,0,1,0,0
Eggs,THS,AT,2015,77696.999,Eggs,0,1,0,0
Eggs,THS,AT,2016,105234.459,Eggs,0,1,0,0
Eggs,THS,AT,2017,131733.492,Eggs,0,1,0,0
Eggs,THS,AT,2018,137906.894,Eggs,0,1,0,0
Eggs,THS,AT,2019,133483.083,Eggs,0,1,0,0
Eggs,THS,AT,2020,137157.254,Eggs,0,1,0,0
Eggs,THS,AT,2021,145671.58,Eggs,0,1,0,0
Eggs,THS,BE,2016,97164.696,Eggs,0,1,0,0
Eggs,THS,BE,2017,121885.74,Eggs,0,1,0,0
Eggs,THS,BE,2018,227934.6,Eggs,0,1,0,0
Eggs,THS,BE,2019,250044.96,Eggs,0,1,0,0
Eggs,THS,BE,2020,251657.628,Eggs,0,1,0,0
Eggs,THS,BG,2012,0,Eggs,0,1,0,0
Eggs,THS,BG,2013,0,Eggs,0,1,0,0
Eggs,THS,BG,2015,0,Eggs,0,1,0,0
Eggs,THS,BG,2016,0,Eggs,0,1,0,0
Eggs,THS,BG,2017,0,Eggs,0,1,0,0
Eggs,THS,BG,2018,66.5,Eggs,0,1,0,0
Eggs,THS,BG,2019,216.857,Eggs,0,1,0,0
Eggs,THS,BG,2020,189,Eggs,0,1,0,0
Eggs,THS,BG,2021,249.81,Eggs,0,1,0,0
Eggs,THS,CY,2013,745.5,Eggs,0,1,0,0
Eggs,THS,CY,2014,1179.36,Eggs,0,1,0,0
Eggs,THS,CY,2015,939,Eggs,0,1,0,0
Eggs,THS,CY,2016,1491.55,Eggs,0,1,0,0
Eggs,THS,CY,2017,2258.536,Eggs,0,1,0,0
Eggs,THS,CY,2018,2615.416,Eggs,0,1,0,0
Eggs,THS,CY,2019,3593.543,Eggs,0,1,0,0
Eggs,THS,CY,2020,2649.609,Eggs,0,1,0,0
Eggs,THS,CY,2021,2736.19,Eggs,0,1,0,0
Eggs,THS,CZ,2012,3040.45,Eggs,0,1,0,0
Eggs,THS,CZ,2013,3521.236,Eggs,0,1,0,0
Eggs,THS,CZ,2014,2296,Eggs,0,1,0,0
Eggs,THS,CZ,2015,3366.2,Eggs,0,1,0,0
Eggs,THS,CZ,2016,3346.86,Eggs,0,1,0,0
Eggs,THS,CZ,2017,3661.55,Eggs,0,1,0,0
Eggs,THS,CZ,2018,3406.551,Eggs,0,1,0,0
Eggs,THS,CZ,2019,4656.75,Eggs,0,1,0,0
Eggs,THS,CZ,2020,3705.23,Eggs,0,1,0,0
Eggs,THS,CZ,2021,5334.02,Eggs,0,1,0,0
Eggs,THS,DE,2021,2044171.82,Eggs,0,1,0,0
Eggs,THS,DK,2012,170368,Eggs,0,1,0,0
Eggs,THS,DK,2013,175003.2,Eggs,0,1,0,0
Eggs,THS,DK,2014,196099.648,Eggs,0,1,0,0
Eggs,THS,DK,2015,233391.248,Eggs,0,1,0,0
Eggs,THS,DK,2016,269863.328,Eggs,0,1,0,0
Eggs,THS,DK,2017,307949.52,Eggs,0,1,0,0
Eggs,THS,DK,2018,350275.408,Eggs,0,1,0,0
Eggs,THS,DK,2019,355725,Eggs,0,1,0,0
Eggs,THS,DK,2020,374443.68,Eggs,0,1,0,0
Eggs,THS,EE,2012,1374.054,Eggs,0,1,0,0
Eggs,THS,EE,2013,1585.433,Eggs,0,1,0,0
Eggs,THS,EE,2014,2538.313,Eggs,0,1,0,0
Eggs,THS,EE,2015,2456.291,Eggs,0,1,0,0
Eggs,THS,EE,2016,2808.039,Eggs,0,1,0,0
Eggs,THS,EE,2017,3417.002,Eggs,0,1,0,0
Eggs,THS,EE,2018,4288.838,Eggs,0,1,0,0
Eggs,THS,EE,2019,5814.142,Eggs,0,1,0,0
Eggs,THS,EE,2020,5428.475,Eggs,0,1,0,0
Eggs,THS,EE,2021,5678.75,Eggs,0,1,0,0
Eggs,THS,EL,2012,25701.185,Eggs,0,1,0,0
Eggs,THS,EL,2013,8159.933,Eggs,0,1,0,0
Eggs,THS,EL,2014,13628.538,Eggs,0,1,0,0
Eggs,THS,EL,2015,13164.375,Eggs,0,1,0,0
Eggs,THS,EL,2016,13140.246,Eggs,0,1,0,0
Eggs,THS,EL,2017,14390.896,Eggs,0,1,0,0
Eggs,THS,EL,2018,15539.846,Eggs,0,1,0,0
Eggs,THS,EL,2019,17393.405,Eggs,0,1,0,0
Eggs,THS,EL,2020,19208.488,Eggs,0,1,0,0
Eggs,THS,ES,2012,11161.964,Eggs,0,1,0,0
Eggs,THS,ES,2013,17592.06,Eggs,0,1,0,0
Eggs,THS,ES,2014,16198.175,Eggs,0,1,0,0
Eggs,THS,ES,2015,48292.346,Eggs,0,1,0,0
Eggs,THS,ES,2016,46338.396,Eggs,0,1,0,0
Eggs,THS,ES,2017,76140.272,Eggs,0,1,0,0
Eggs,THS,ES,2018,124409.484,Eggs,0,1,0,0
Eggs,THS,ES,2019,150104.238,Eggs,0,1,0,0
Eggs,THS,ES,2020,183528.729,Eggs,0,1,0,0
Eggs,THS,ES,2021,215384.75,Eggs,0,1,0,0
Eggs,THS,FI,2013,42253.15,Eggs,0,1,0,0
Eggs,THS,FI,2014,47054.7,Eggs,0,1,0,0
Eggs,THS,FI,2015,52176.85,Eggs,0,1,0,0
Eggs,THS,FI,2016,55537.733,Eggs,0,1,0,0
Eggs,THS,FI,2017,64730.167,Eggs,0,1,0,0
Eggs,THS,FI,2018,77883.717,Eggs,0,1,0,0
Eggs,THS,FI,2019,86623.867,Eggs,0,1,0,0
Eggs,THS,FI,2020,86041.583,Eggs,0,1,0,0
Eggs,THS,FR,2014,700000,Eggs,0,1,0,0
Eggs,THS,FR,2015,900000,Eggs,0,1,0,0
Eggs,THS,FR,2016,1285371.822,Eggs,0,1,0,0
Eggs,THS,FR,2017,1383000,Eggs,0,1,0,0
Eggs,THS,FR,2018,1782000,Eggs,0,1,0,0
Eggs,THS,FR,2019,2040000,Eggs,0,1,0,0
Eggs,THS,FR,2020,2096600,Eggs,0,1,0,0
Eggs,THS,HR,2012,20,Eggs,0,1,0,0
Eggs,THS,HR,2013,72,Eggs,0,1,0,0
Eggs,THS,HR,2014,65,Eggs,0,1,0,0
Eggs,THS,HR,2015,117.775,Eggs,0,1,0,0
Eggs,THS,HR,2016,246.89,Eggs,0,1,0,0
Eggs,THS,HR,2017,206,Eggs,0,1,0,0
Eggs,THS,HR,2018,183,Eggs,0,1,0,0
Eggs,THS,HR,2019,334.21,Eggs,0,1,0,0
Eggs,THS,HR,2020,615.34,Eggs,0,1,0,0
Eggs,THS,HR,2021,1501.8,Eggs,0,1,0,0
Eggs,THS,HU,2012,3539.7,Eggs,0,1,0,0
Eggs,THS,HU,2013,3341.2,Eggs,0,1,0,0
Eggs,THS,HU,2014,5450.7,Eggs,0,1,0,0
Eggs,THS,HU,2015,5073.32,Eggs,0,1,0,0
Eggs,THS,HU,2016,2690.984,Eggs,0,1,0,0
Eggs,THS,HU,2017,5067.204,Eggs,0,1,0,0
Eggs,THS,HU,2018,4719.744,Eggs,0,1,0,0
Eggs,THS,HU,2019,11301.56,Eggs,0,1,0,0
Eggs,THS,HU,2020,5369.68,Eggs,0,1,0,0
Eggs,THS,HU,2021,8111,Eggs,0,1,0,0
Eggs,THS,IE,2014,17304.182,Eggs,0,1,0,0
Eggs,THS,IE,2015,19566.715,Eggs,0,1,0,0
Eggs,THS,IE,2016,20917.591,Eggs,0,1,0,0
Eggs,THS,IE,2017,23607.295,Eggs,0,1,0,0
Eggs,THS,IE,2018,30136.036,Eggs,0,1,0,0
Eggs,THS,IE,2019,34938.582,Eggs,0,1,0,0
Eggs,THS,IE,2020,32073.17,Eggs,0,1,0,0
Eggs,THS,IE,2021,35809.83,Eggs,0,1,0,0
Eggs,THS,IS,2018,3723.9,Eggs,0,1,0,0
Eggs,THS,IS,2019,5037.285,Eggs,0,1,0,0
Eggs,THS,IS,2020,4222.8,Eggs,0,1,0,0
Eggs,THS,IT,2014,209488.29,Eggs,0,1,0,0
Eggs,THS,IT,2015,461859.174,Eggs,0,1,0,0
Eggs,THS,IT,2016,494618.521,Eggs,0,1,0,0
Eggs,THS,IT,2017,206415.934,Eggs,0,1,0,0
Eggs,THS,IT,2020,444669.273,Eggs,0,1,0,0
Eggs,THS,LT,2012,394.353,Eggs,0,1,0,0
Eggs,THS,LT,2014,573.676,Eggs,0,1,0,0
Eggs,THS,LT,2015,582.575,Eggs,0,1,0,0
Eggs,THS,LT,2016,1199.794,Eggs,0,1,0,0
Eggs,THS,LT,2017,1441.586,Eggs,0,1,0,0
Eggs,THS,LT,2018,2709.993,Eggs,0,1,0,0
Eggs,THS,LT,2019,2377.139,Eggs,0,1,0,0
Eggs,THS,LT,2020,1983.184,Eggs,0,1,0,0
Eggs,THS,LT,2021,3361.93,Eggs,0,1,0,0
Eggs,THS,LU,2012,2468,Eggs,0,1,0,0
Eggs,THS,LU,2013,2997,Eggs,0,1,0,0
Eggs,THS,LU,2014,2795,Eggs,0,1,0,0
Eggs,THS,LU,2015,2754,Eggs,0,1,0,0
Eggs,THS,LU,2016,3904,Eggs,0,1,0,0
Eggs,THS,LU,2017,3939,Eggs,0,1,0,0
Eggs,THS,LU,2018,4582,Eggs,0,1,0,0
Eggs,THS,LU,2019,5103,Eggs,0,1,0,0
Eggs,THS,LU,2020,6355,Eggs,0,1,0,0
Eggs,THS,LU,2021,6746,Eggs,0,1,0,0
Eggs,THS,LV,2012,550.578,Eggs,0,1,0,0
Eggs,THS,LV,2013,554.511,Eggs,0,1,0,0
Eggs,THS,LV,2015,1169.674,Eggs,0,1,0,0
Eggs,THS,LV,2016,1489.761,Eggs,0,1,0,0
Eggs,THS,LV,2017,1867.489,Eggs,0,1,0,0
Eggs,THS,LV,2018,2031.726,Eggs,0,1,0,0
Eggs,THS,LV,2019,2581.173,Eggs,0,1,0,0
Eggs,THS,LV,2020,3003.586,Eggs,0,1,0,0
Eggs,THS,ME,2021,6,Eggs,0,1,0,0
Eggs,THS,MK,2013,0,Eggs,0,1,0,0
Eggs,THS,MK,2014,0,Eggs,0,1,0,0
Eggs,THS,MK,2015,0,Eggs,0,1,0,0
Eggs,THS,MK,2016,0,Eggs,0,1,0,0
Eggs,THS,MK,2017,0,Eggs,0,1,0,0
Eggs,THS,MK,2018,0,Eggs,0,1,0,0
Eggs,THS,MK,2019,0,Eggs,0,1,0,0
Eggs,THS,MK,2020,0,Eggs,0,1,0,0
Eggs,THS,MT,2012,0,Eggs,0,1,0,0
Eggs,THS,MT,2013,0,Eggs,0,1,0,0
Eggs,THS,MT,2014,0,Eggs,0,1,0,0
Eggs,THS,MT,2015,0,Eggs,0,1,0,0
Eggs,THS,MT,2016,0,Eggs,0,1,0,0
Eggs,THS,MT,2017,0,Eggs,0,1,0,0
Eggs,THS,MT,2018,0,Eggs,0,1,0,0
Eggs,THS,MT,2019,0,Eggs,0,1,0,0
Eggs,THS,MT,2020,0,Eggs,0,1,0,0
Eggs,THS,MT,2021,0,Eggs,0,1,0,0
Eggs,THS,NL,2012,583000,Eggs,0,1,0,0
Eggs,THS,NL,2013,574598.2,Eggs,0,1,0,0
Eggs,THS,NL,2014,628416.8,Eggs,0,1,0,0
Eggs,THS,NL,2015,708004.275,Eggs,0,1,0,0
Eggs,THS,NL,2016,773102,Eggs,0,1,0,0
Eggs,THS,NL,2017,882995.575,Eggs,0,1,0,0
Eggs,THS,NL,2018,996378.075,Eggs,0,1,0,0
Eggs,THS,NL,2019,1032801,Eggs,0,1,0,0
Eggs,THS,NL,2020,1007555.45,Eggs,0,1,0,0
Eggs,THS,NL,2021,998847.9,Eggs,0,1,0,0
Eggs,THS,NO,2012,32492.063,Eggs,0,1,0,0
Eggs,THS,NO,2013,35539.683,Eggs,0,1,0,0
Eggs,THS,NO,2014,44841.27,Eggs,0,1,0,0
Eggs,THS,NO,2015,50158.73,Eggs,0,1,0,0
Eggs,THS,NO,2016,52285.714,Eggs,0,1,0,0
Eggs,THS,NO,2017,65857.143,Eggs,0,1,0,0
Eggs,THS,NO,2018,74126.984,Eggs,0,1,0,0
Eggs,THS,NO,2019,78095.238,Eggs,0,1,0,0
Eggs,THS,NO,2020,85142.857,Eggs,0,1,0,0
Eggs,THS,PL,2012,20652.425,Eggs,0,1,0,0
Eggs,THS,PL,2013,33903.18,Eggs,0,1,0,0
Eggs,THS,PL,2014,21819.28,Eggs,0,1,0,0
Eggs,THS,PL,2015,22570.089,Eggs,0,1,0,0
Eggs,THS,PL,2016,19937.74,Eggs,0,1,0,0
Eggs,THS,PL,2017,20264.11,Eggs,0,1,0,0
Eggs,THS,PL,2018,16506.76,Eggs,0,1,0,0
Eggs,THS,PL,2019,23032.14,Eggs,0,1,0,0
Eggs,THS,PL,2020,27503.16,Eggs,0,1,0,0
Eggs,THS,RO,2012,13214.08,Eggs,0,1,0,0
Eggs,THS,RO,2014,14473.1,Eggs,0,1,0,0
Eggs,THS,RO,2015,22744.101,Eggs,0,1,0,0
Eggs,THS,RO,2016,12327.853,Eggs,0,1,0,0
Eggs,THS,RO,2017,14936.964,Eggs,0,1,0,0
Eggs,THS,RO,2018,16357.942,Eggs,0,1,0,0
Eggs,THS,RO,2019,28887.733,Eggs,0,1,0,0
Eggs,THS,RO,2020,30754.587,Eggs,0,1,0,0
Eggs,THS,RO,2021,44242.82,Eggs,0,1,0,0
Eggs,THS,RS,2013,11,Eggs,0,1,0,0
Eggs,THS,RS,2014,104.1,Eggs,0,1,0,0
Eggs,THS,RS,2016,287.106,Eggs,0,1,0,0
Eggs,THS,RS,2017,190.04,Eggs,0,1,0,0
Eggs,THS,RS,2018,406.238,Eggs,0,1,0,0
Eggs,THS,RS,2019,922.961,Eggs,0,1,0,0
Eggs,THS,RS,2020,1480.378,Eggs,0,1,0,0
Eggs,THS,SE,2013,265060,Eggs,0,1,0,0
Eggs,THS,SE,2014,263590.244,Eggs,0,1,0,0
Eggs,THS,SE,2015,328674.699,Eggs,0,1,0,0
Eggs,THS,SE,2016,394863.353,Eggs,0,1,0,0
Eggs,THS,SE,2017,380119.347,Eggs,0,1,0,0
Eggs,THS,SE,2018,377747.126,Eggs,0,1,0,0
Eggs,THS,SE,2019,376275.862,Eggs,0,1,0,0
Eggs,THS,SE,2020,376091.954,Eggs,0,1,0,0
Eggs,THS,SE,2021,337655.17,Eggs,0,1,0,0
Eggs,THS,SI,2012,3653.736,Eggs,0,1,0,0
Eggs,THS,SI,2013,4137.95,Eggs,0,1,0,0
Eggs,THS,SI,2014,4641.164,Eggs,0,1,0,0
Eggs,THS,SI,2015,6313.978,Eggs,0,1,0,0
Eggs,THS,SI,2016,6935.642,Eggs,0,1,0,0
Eggs,THS,SI,2017,8657.164,Eggs,0,1,0,0
Eggs,THS,SI,2018,10868.595,Eggs,0,1,0,0
Eggs,THS,SI,2019,11704.526,Eggs,0,1,0,0
Eggs,THS,SI,2020,13315.892,Eggs,0,1,0,0
Eggs,THS,SK,2015,930.343,Eggs,0,1,0,0
Eggs,THS,SK,2016,159.317,Eggs,0,1,0,0
Eggs,THS,SK,2017,363.85,Eggs,0,1,0,0
Eggs,THS,SK,2018,184.751,Eggs,0,1,0,0
Eggs,THS,SK,2019,63.336,Eggs,0,1,0,0
Eggs,THS,SK,2020,1348.21,Eggs,0,1,0,0
Eggs,THS,TR,2013,48040.778,Eggs,0,1,0,0
Eggs,THS,TR,2014,64898.912,Eggs,0,1,0,0
Eggs,THS,TR,2015,58938.769,Eggs,0,1,0,0
Eggs,THS,TR,2016,147600.367,Eggs,0,1,0,0
Eggs,THS,TR,2017,161254.08,Eggs,0,1,0,0
Eggs,THS,TR,2018,174675.362,Eggs,0,1,0,0
Eggs,THS,TR,2019,179781.501,Eggs,0,1,0,0
Eggs,THS,TR,2020,182991.927,Eggs,0,1,0,0
Eggs,THS,TR,2021,128692,Eggs,0,1,0,0
Eggs,THS,UK,2012,238320,Eggs,0,1,0,0
Eggs,THS,UK,2013,219600,Eggs,0,1,0,0
Eggs,THS,UK,2014,225864,Eggs,0,1,0,0
Eggs,THS,UK,2015,237011,Eggs,0,1,0,0
Eggs,THS,UK,2016,250062,Eggs,0,1,0,0
Eggs,THS,UK,2017,255692,Eggs,0,1,0,0
Eggs,THS,UK,2018,276925,Eggs,0,1,0,0
Eggs,THS,UK,2019,357908,Eggs,0,1,0,0
Dairy,T,AT,2017,2971,Other organic dairy products,1,0,0,0
Dairy,T,AT,2018,3200,Other organic dairy products,1,0,0,0
Dairy,T,AT,2019,3174,Other organic dairy products,1,0,0,0
Dairy,T,AT,2020,3043,Other organic dairy products,1,0,0,0
Dairy,T,AT,2021,3803,Other organic dairy products,1,0,0,0
Dairy,T,BG,2012,8,Other organic dairy products,1,0,0,0
Dairy,T,BG,2013,288,Other organic dairy products,1,0,0,0
Dairy,T,BG,2015,45,Other organic dairy products,1,0,0,0
Dairy,T,BG,2016,0,Other organic dairy products,1,0,0,0
Dairy,T,BG,2017,0,Other organic dairy products,1,0,0,0
Dairy,T,BG,2018,15,Other organic dairy products,1,0,0,0
Dairy,T,BG,2019,123,Other organic dairy products,1,0,0,0
Dairy,T,BG,2020,148,Other organic dairy products,1,0,0,0
Dairy,T,BG,2021,254,Other organic dairy products,1,0,0,0
Dairy,T,CY,2013,132,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2012,39,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2013,12,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2014,21,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2015,31,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2016,40,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2017,38,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2018,38,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2019,34,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2020,36,Other organic dairy products,1,0,0,0
Dairy,T,CZ,2021,53,Other organic dairy products,1,0,0,0
Dairy,T,EE,2012,81,Other organic dairy products,1,0,0,0
Dairy,T,EE,2013,2,Other organic dairy products,1,0,0,0
Dairy,T,EE,2015,55,Other organic dairy products,1,0,0,0
Dairy,T,EE,2016,53,Other organic dairy products,1,0,0,0
Dairy,T,EE,2017,117,Other organic dairy products,1,0,0,0
Dairy,T,EE,2018,820,Other organic dairy products,1,0,0,0
Dairy,T,EE,2019,957,Other organic dairy products,1,0,0,0
Dairy,T,EE,2020,1560,Other organic dairy products,1,0,0,0
Dairy,T,EE,2021,1319,Other organic dairy products,1,0,0,0
Dairy,T,ES,2012,104,Other organic dairy products,1,0,0,0
Dairy,T,ES,2013,253,Other organic dairy products,1,0,0,0
Dairy,T,ES,2014,27,Other organic dairy products,1,0,0,0
Dairy,T,ES,2015,25,Other organic dairy products,1,0,0,0
Dairy,T,ES,2016,110,Other organic dairy products,1,0,0,0
Dairy,T,ES,2017,150,Other organic dairy products,1,0,0,0
Dairy,T,ES,2018,219,Other organic dairy products,1,0,0,0
Dairy,T,ES,2019,217,Other organic dairy products,1,0,0,0
Dairy,T,ES,2020,217,Other organic dairy products,1,0,0,0
Dairy,T,ES,2021,700,Other organic dairy products,1,0,0,0
Dairy,T,FI,2015,,Other organic dairy products,1,0,0,0
Dairy,T,FI,2016,,Other organic dairy products,1,0,0,0
Dairy,T,FI,2017,,Other organic dairy products,1,0,0,0
Dairy,T,FI,2018,,Other organic dairy products,1,0,0,0
Dairy,T,FR,2018,14482,Other organic dairy products,1,0,0,0
Dairy,T,FR,2019,15612,Other organic dairy products,1,0,0,0
Dairy,T,FR,2020,15718,Other organic dairy products,1,0,0,0
Dairy,T,HR,2012,0,Other organic dairy products,1,0,0,0
Dairy,T,HR,2013,0,Other organic dairy products,1,0,0,0
Dairy,T,HR,2014,0,Other organic dairy products,1,0,0,0
Dairy,T,HR,2015,15,Other organic dairy products,1,0,0,0
Dairy,T,HR,2016,15,Other organic dairy products,1,0,0,0
Dairy,T,HR,2017,22,Other organic dairy products,1,0,0,0
Dairy,T,HR,2018,15,Other organic dairy products,1,0,0,0
Dairy,T,HR,2019,0,Other organic dairy products,1,0,0,0
Dairy,T,HR,2020,47,Other organic dairy products,1,0,0,0
Dairy,T,HU,2012,0,Other organic dairy products,1,0,0,0
Dairy,T,IE,2017,0,Other organic dairy products,1,0,0,0
Dairy,T,IE,2019,0,Other organic dairy products,1,0,0,0
Dairy,T,IT,2012,0,Other organic dairy products,1,0,0,0
Dairy,T,IT,2013,0,Other organic dairy products,1,0,0,0
Dairy,T,IT,2015,0,Other organic dairy products,1,0,0,0
Dairy,T,LT,2013,0,Other organic dairy products,1,0,0,0
