,memberStateCode,memberStateName,beginDate,endDate,month,monthName,price,unit,year,product
3403,RO,25,01/03/2013,31/03/2013,3,Mar,30.74,100,2013,Raw milk
3404,SK,26,01/03/2013,31/03/2013,3,Mar,31.73,100,2013,Raw milk
3405,SI,27,01/03/2013,31/03/2013,3,Mar,30.92,100,2013,Raw milk
3406,ES,28,01/03/2013,31/03/2013,3,Mar,32.82,100,2013,Raw milk
3407,SE,29,01/03/2013,31/03/2013,3,Mar,38.66,100,2013,Raw milk
3408,UK,30,01/03/2013,31/03/2013,3,Mar,33.97,100,2013,Raw milk
3409,AT,1,01/02/2013,28/02/2013,2,Feb,35.37,100,2013,Raw milk
3410,BE,2,01/02/2013,28/02/2013,2,Feb,33.87,100,2013,Raw milk
3411,BG,3,01/02/2013,28/02/2013,2,Feb,32.99,100,2013,Raw milk
3412,CY,5,01/02/2013,28/02/2013,2,Feb,57.81,100,2013,Raw milk
3413,CZ,6,01/02/2013,28/02/2013,2,Feb,31.40,100,2013,Raw milk
3414,DK,7,01/02/2013,28/02/2013,2,Feb,35.50,100,2013,Raw milk
3415,EE,8,01/02/2013,28/02/2013,2,Feb,32.52,100,2013,Raw milk
3416,EU-UK,9,01/02/2013,28/02/2013,2,Feb,34.14,100,2013,Raw milk
3417,EU+UK,10,01/02/2013,28/02/2013,2,Feb,34.11,100,2013,Raw milk
3418,FI,11,01/02/2013,28/02/2013,2,Feb,45.12,100,2013,Raw milk
3419,FR,12,01/02/2013,28/02/2013,2,Feb,32.89,100,2013,Raw milk
3420,DE,13,01/02/2013,28/02/2013,2,Feb,34.58,100,2013,Raw milk
3421,EL,14,01/02/2013,28/02/2013,2,Feb,44.54,100,2013,Raw milk
3422,HU,15,01/02/2013,28/02/2013,2,Feb,31.53,100,2013,Raw milk
3423,IE,16,01/02/2013,28/02/2013,2,Feb,33.21,100,2013,Raw milk
3424,IT,17,01/02/2013,28/02/2013,2,Feb,37.84,100,2013,Raw milk
3425,LV,18,01/02/2013,28/02/2013,2,Feb,29.22,100,2013,Raw milk
3426,LT,19,01/02/2013,28/02/2013,2,Feb,30.30,100,2013,Raw milk
3427,LU,20,01/02/2013,28/02/2013,2,Feb,33.61,100,2013,Raw milk
3428,MT,21,01/02/2013,28/02/2013,2,Feb,52.41,100,2013,Raw milk
3429,NL,22,01/02/2013,28/02/2013,2,Feb,35.00,100,2013,Raw milk
3430,PL,23,01/02/2013,28/02/2013,2,Feb,29.63,100,2013,Raw milk
3431,PT,24,01/02/2013,28/02/2013,2,Feb,32.03,100,2013,Raw milk
3432,RO,25,01/02/2013,28/02/2013,2,Feb,30.56,100,2013,Raw milk
3433,SK,26,01/02/2013,28/02/2013,2,Feb,31.66,100,2013,Raw milk
3434,SI,27,01/02/2013,28/02/2013,2,Feb,30.75,100,2013,Raw milk
3435,ES,28,01/02/2013,28/02/2013,2,Feb,32.72,100,2013,Raw milk
3436,SE,29,01/02/2013,28/02/2013,2,Feb,37.32,100,2013,Raw milk
3437,UK,30,01/02/2013,28/02/2013,2,Feb,33.87,100,2013,Raw milk
3438,AT,1,01/01/2013,31/01/2013,1,Jan,35.16,100,2013,Raw milk
3439,BE,2,01/01/2013,31/01/2013,1,Jan,34.01,100,2013,Raw milk
3440,BG,3,01/01/2013,31/01/2013,1,Jan,34.00,100,2013,Raw milk
3441,CY,5,01/01/2013,31/01/2013,1,Jan,58.86,100,2013,Raw milk
3442,CZ,6,01/01/2013,31/01/2013,1,Jan,32.00,100,2013,Raw milk
3443,DK,7,01/01/2013,31/01/2013,1,Jan,35.50,100,2013,Raw milk
3444,EE,8,01/01/2013,31/01/2013,1,Jan,32.19,100,2013,Raw milk
3445,EU-UK,9,01/01/2013,31/01/2013,1,Jan,34.25,100,2013,Raw milk
3446,EU+UK,10,01/01/2013,31/01/2013,1,Jan,34.33,100,2013,Raw milk
3447,FI,11,01/01/2013,31/01/2013,1,Jan,45.21,100,2013,Raw milk
3448,FR,12,01/01/2013,31/01/2013,1,Jan,32.62,100,2013,Raw milk
3449,DE,13,01/01/2013,31/01/2013,1,Jan,34.77,100,2013,Raw milk
3450,EL,14,01/01/2013,31/01/2013,1,Jan,45.49,100,2013,Raw milk
3451,HU,15,01/01/2013,31/01/2013,1,Jan,31.33,100,2013,Raw milk
3452,IE,16,01/01/2013,31/01/2013,1,Jan,33.89,100,2013,Raw milk
3453,IT,17,01/01/2013,31/01/2013,1,Jan,37.84,100,2013,Raw milk
3454,LV,18,01/01/2013,31/01/2013,1,Jan,28.95,100,2013,Raw milk
3455,LT,19,01/01/2013,31/01/2013,1,Jan,30.41,100,2013,Raw milk
3456,LU,20,01/01/2013,31/01/2013,1,Jan,33.54,100,2013,Raw milk
3457,MT,21,01/01/2013,31/01/2013,1,Jan,52.62,100,2013,Raw milk
3458,NL,22,01/01/2013,31/01/2013,1,Jan,35.70,100,2013,Raw milk
3459,PL,23,01/01/2013,31/01/2013,1,Jan,29.75,100,2013,Raw milk
3460,PT,24,01/01/2013,31/01/2013,1,Jan,31.96,100,2013,Raw milk
3461,RO,25,01/01/2013,31/01/2013,1,Jan,30.82,100,2013,Raw milk
3462,SK,26,01/01/2013,31/01/2013,1,Jan,31.40,100,2013,Raw milk
3463,SI,27,01/01/2013,31/01/2013,1,Jan,30.76,100,2013,Raw milk
3464,ES,28,01/01/2013,31/01/2013,1,Jan,32.72,100,2013,Raw milk
3465,SE,29,01/01/2013,31/01/2013,1,Jan,37.01,100,2013,Raw milk
3466,UK,30,01/01/2013,31/01/2013,1,Jan,35.10,100,2013,Raw milk
3467,AT,1,01/12/2012,31/12/2012,12,Dec,34.86,100,2012,Raw milk
3468,BE,2,01/12/2012,31/12/2012,12,Dec,34.56,100,2012,Raw milk
3469,BG,3,01/12/2012,31/12/2012,12,Dec,33.02,100,2012,Raw milk
3470,CY,5,01/12/2012,31/12/2012,12,Dec,53.22,100,2012,Raw milk
3471,CZ,6,01/12/2012,31/12/2012,12,Dec,30.10,100,2012,Raw milk
3472,DK,7,01/12/2012,31/12/2012,12,Dec,35.50,100,2012,Raw milk
3473,EE,8,01/12/2012,31/12/2012,12,Dec,31.71,100,2012,Raw milk
3474,EU-UK,9,01/12/2012,31/12/2012,12,Dec,33.99,100,2012,Raw milk
3475,EU+UK,10,01/12/2012,31/12/2012,12,Dec,34.19,100,2012,Raw milk
3476,FI,11,01/12/2012,31/12/2012,12,Dec,45.29,100,2012,Raw milk
3477,FR,12,01/12/2012,31/12/2012,12,Dec,30.55,100,2012,Raw milk
3478,DE,13,01/12/2012,31/12/2012,12,Dec,35.02,100,2012,Raw milk
3479,EL,14,01/12/2012,31/12/2012,12,Dec,44.98,100,2012,Raw milk
3480,HU,15,01/12/2012,31/12/2012,12,Dec,31.98,100,2012,Raw milk
3481,IE,16,01/12/2012,31/12/2012,12,Dec,33.70,100,2012,Raw milk
3482,IT,17,01/12/2012,31/12/2012,12,Dec,38.04,100,2012,Raw milk
3483,LV,18,01/12/2012,31/12/2012,12,Dec,28.51,100,2012,Raw milk
3484,LT,19,01/12/2012,31/12/2012,12,Dec,30.25,100,2012,Raw milk
3485,LU,20,01/12/2012,31/12/2012,12,Dec,34.09,100,2012,Raw milk
3486,MT,21,01/12/2012,31/12/2012,12,Dec,54.24,100,2012,Raw milk
3487,NL,22,01/12/2012,31/12/2012,12,Dec,36.90,100,2012,Raw milk
3488,PL,23,01/12/2012,31/12/2012,12,Dec,30.10,100,2012,Raw milk
3489,PT,24,01/12/2012,31/12/2012,12,Dec,31.50,100,2012,Raw milk
3490,RO,25,01/12/2012,31/12/2012,12,Dec,29.84,100,2012,Raw milk
3491,SK,26,01/12/2012,31/12/2012,12,Dec,31.03,100,2012,Raw milk
3492,SI,27,01/12/2012,31/12/2012,12,Dec,30.71,100,2012,Raw milk
3493,ES,28,01/12/2012,31/12/2012,12,Dec,32.14,100,2012,Raw milk
3494,SE,29,01/12/2012,31/12/2012,12,Dec,38.04,100,2012,Raw milk
3495,UK,30,01/12/2012,31/12/2012,12,Dec,36.02,100,2012,Raw milk
3496,AT,1,01/11/2012,30/11/2012,11,Nov,34.05,100,2012,Raw milk
3497,BE,2,01/11/2012,30/11/2012,11,Nov,33.84,100,2012,Raw milk
3498,BG,3,01/11/2012,30/11/2012,11,Nov,31.50,100,2012,Raw milk
3499,CY,5,01/11/2012,30/11/2012,11,Nov,53.17,100,2012,Raw milk
3500,CZ,6,01/11/2012,30/11/2012,11,Nov,29.49,100,2012,Raw milk
3501,DK,7,01/11/2012,30/11/2012,11,Nov,36.50,100,2012,Raw milk
3502,EE,8,01/11/2012,30/11/2012,11,Nov,29.99,100,2012,Raw milk
3503,EU-UK,9,01/11/2012,30/11/2012,11,Nov,33.82,100,2012,Raw milk
3504,EU+UK,10,01/11/2012,30/11/2012,11,Nov,34.07,100,2012,Raw milk
3505,FI,11,01/11/2012,30/11/2012,11,Nov,45.45,100,2012,Raw milk
3506,FR,12,01/11/2012,30/11/2012,11,Nov,31.37,100,2012,Raw milk
3507,DE,13,01/11/2012,30/11/2012,11,Nov,34.97,100,2012,Raw milk
3508,EL,14,01/11/2012,30/11/2012,11,Nov,45.12,100,2012,Raw milk
3509,HU,15,01/11/2012,30/11/2012,11,Nov,31.68,100,2012,Raw milk
3510,IE,16,01/11/2012,30/11/2012,11,Nov,35.93,100,2012,Raw milk
3511,IT,17,01/11/2012,30/11/2012,11,Nov,37.05,100,2012,Raw milk
3512,LV,18,01/11/2012,30/11/2012,11,Nov,27.55,100,2012,Raw milk
3513,LT,19,01/11/2012,30/11/2012,11,Nov,29.16,100,2012,Raw milk
3514,LU,20,01/11/2012,30/11/2012,11,Nov,33.12,100,2012,Raw milk
3515,MT,21,01/11/2012,30/11/2012,11,Nov,55.50,100,2012,Raw milk
3516,NL,22,01/11/2012,30/11/2012,11,Nov,35.00,100,2012,Raw milk
3517,PL,23,01/11/2012,30/11/2012,11,Nov,29.73,100,2012,Raw milk
3518,PT,24,01/11/2012,30/11/2012,11,Nov,31.51,100,2012,Raw milk
3519,RO,25,01/11/2012,30/11/2012,11,Nov,28.88,100,2012,Raw milk
3520,SK,26,01/11/2012,30/11/2012,11,Nov,30.43,100,2012,Raw milk
3521,SI,27,01/11/2012,30/11/2012,11,Nov,30.39,100,2012,Raw milk
3522,ES,28,01/11/2012,30/11/2012,11,Nov,31.75,100,2012,Raw milk
3523,SE,29,01/11/2012,30/11/2012,11,Nov,36.38,100,2012,Raw milk
3524,UK,30,01/11/2012,30/11/2012,11,Nov,36.32,100,2012,Raw milk
3525,AT,1,01/10/2012,31/10/2012,10,Oct,32.74,100,2012,Raw milk
3526,BE,2,01/10/2012,31/10/2012,10,Oct,32.24,100,2012,Raw milk
3527,BG,3,01/10/2012,31/10/2012,10,Oct,30.93,100,2012,Raw milk
3528,CY,5,01/10/2012,31/10/2012,10,Oct,52.97,100,2012,Raw milk
3529,CZ,6,01/10/2012,31/10/2012,10,Oct,29.19,100,2012,Raw milk
3530,DK,7,01/10/2012,31/10/2012,10,Oct,35.00,100,2012,Raw milk
3531,EE,8,01/10/2012,31/10/2012,10,Oct,28.54,100,2012,Raw milk
3532,EU-UK,9,01/10/2012,31/10/2012,10,Oct,32.95,100,2012,Raw milk
3533,EU+UK,10,01/10/2012,31/10/2012,10,Oct,33.16,100,2012,Raw milk
3534,FI,11,01/10/2012,31/10/2012,10,Oct,47.16,100,2012,Raw milk
3535,FR,12,01/10/2012,31/10/2012,10,Oct,31.23,100,2012,Raw milk
3536,DE,13,01/10/2012,31/10/2012,10,Oct,33.60,100,2012,Raw milk
3537,EL,14,01/10/2012,31/10/2012,10,Oct,45.33,100,2012,Raw milk
3538,HU,15,01/10/2012,31/10/2012,10,Oct,30.65,100,2012,Raw milk
3539,IE,16,01/10/2012,31/10/2012,10,Oct,35.74,100,2012,Raw milk
3540,IT,17,01/10/2012,31/10/2012,10,Oct,36.81,100,2012,Raw milk
3541,LV,18,01/10/2012,31/10/2012,10,Oct,26.52,100,2012,Raw milk
3542,LT,19,01/10/2012,31/10/2012,10,Oct,27.82,100,2012,Raw milk
3543,LU,20,01/10/2012,31/10/2012,10,Oct,31.91,100,2012,Raw milk
3544,MT,21,01/10/2012,31/10/2012,10,Oct,52.58,100,2012,Raw milk
3545,NL,22,01/10/2012,31/10/2012,10,Oct,32.75,100,2012,Raw milk
3546,PL,23,01/10/2012,31/10/2012,10,Oct,28.95,100,2012,Raw milk
3547,PT,24,01/10/2012,31/10/2012,10,Oct,29.96,100,2012,Raw milk
3548,RO,25,01/10/2012,31/10/2012,10,Oct,27.64,100,2012,Raw milk
3549,SK,26,01/10/2012,31/10/2012,10,Oct,29.33,100,2012,Raw milk
3550,SI,27,01/10/2012,31/10/2012,10,Oct,29.81,100,2012,Raw milk
3551,ES,28,01/10/2012,31/10/2012,10,Oct,31.26,100,2012,Raw milk
3552,SE,29,01/10/2012,31/10/2012,10,Oct,35.53,100,2012,Raw milk
3553,UK,30,01/10/2012,31/10/2012,10,Oct,35.07,100,2012,Raw milk
3554,AT,1,01/09/2012,30/09/2012,9,Sep,31.72,100,2012,Raw milk
3555,BE,2,01/09/2012,30/09/2012,9,Sep,29.85,100,2012,Raw milk
3556,BG,3,01/09/2012,30/09/2012,9,Sep,29.58,100,2012,Raw milk
3557,CY,5,01/09/2012,30/09/2012,9,Sep,52.56,100,2012,Raw milk
3558,CZ,6,01/09/2012,30/09/2012,9,Sep,28.72,100,2012,Raw milk
3559,DK,7,01/09/2012,30/09/2012,9,Sep,33.00,100,2012,Raw milk
3560,EE,8,01/09/2012,30/09/2012,9,Sep,27.77,100,2012,Raw milk
3561,EU-UK,9,01/09/2012,30/09/2012,9,Sep,31.91,100,2012,Raw milk
3562,EU+UK,10,01/09/2012,30/09/2012,9,Sep,32.08,100,2012,Raw milk
3563,FI,11,01/09/2012,30/09/2012,9,Sep,46.68,100,2012,Raw milk
3564,FR,12,01/09/2012,30/09/2012,9,Sep,32.28,100,2012,Raw milk
3565,DE,13,01/09/2012,30/09/2012,9,Sep,30.84,100,2012,Raw milk
3566,EL,14,01/09/2012,30/09/2012,9,Sep,43.71,100,2012,Raw milk
3567,HU,15,01/09/2012,30/09/2012,9,Sep,28.69,100,2012,Raw milk
3568,IE,16,01/09/2012,30/09/2012,9,Sep,33.31,100,2012,Raw milk
3569,IT,17,01/09/2012,30/09/2012,9,Sep,36.43,100,2012,Raw milk
3570,LV,18,01/09/2012,30/09/2012,9,Sep,25.38,100,2012,Raw milk
3571,LT,19,01/09/2012,30/09/2012,9,Sep,24.48,100,2012,Raw milk
3572,LU,20,01/09/2012,30/09/2012,9,Sep,29.41,100,2012,Raw milk
3573,MT,21,01/09/2012,30/09/2012,9,Sep,50.38,100,2012,Raw milk
3574,NL,22,01/09/2012,30/09/2012,9,Sep,32.00,100,2012,Raw milk
3575,PL,23,01/09/2012,30/09/2012,9,Sep,28.13,100,2012,Raw milk
3576,PT,24,01/09/2012,30/09/2012,9,Sep,29.60,100,2012,Raw milk
3577,RO,25,01/09/2012,30/09/2012,9,Sep,26.21,100,2012,Raw milk
3578,SK,26,01/09/2012,30/09/2012,9,Sep,28.06,100,2012,Raw milk
3579,SI,27,01/09/2012,30/09/2012,9,Sep,29.13,100,2012,Raw milk
3580,ES,28,01/09/2012,30/09/2012,9,Sep,30.49,100,2012,Raw milk
3581,SE,29,01/09/2012,30/09/2012,9,Sep,35.72,100,2012,Raw milk
3582,UK,30,01/09/2012,30/09/2012,9,Sep,33.59,100,2012,Raw milk
3583,AT,1,01/08/2012,31/08/2012,8,Aug,30.66,100,2012,Raw milk
3584,BE,2,01/08/2012,31/08/2012,8,Aug,28.03,100,2012,Raw milk
3585,BG,3,01/08/2012,31/08/2012,8,Aug,28.58,100,2012,Raw milk
3586,CY,5,01/08/2012,31/08/2012,8,Aug,51.83,100,2012,Raw milk
3587,CZ,6,01/08/2012,31/08/2012,8,Aug,28.06,100,2012,Raw milk
3588,DK,7,01/08/2012,31/08/2012,8,Aug,32.00,100,2012,Raw milk
3589,EE,8,01/08/2012,31/08/2012,8,Aug,27.37,100,2012,Raw milk
3590,EU-UK,9,01/08/2012,31/08/2012,8,Aug,31.06,100,2012,Raw milk
3591,EU+UK,10,01/08/2012,31/08/2012,8,Aug,31.24,100,2012,Raw milk
3592,FI,11,01/08/2012,31/08/2012,8,Aug,46.12,100,2012,Raw milk
3593,FR,12,01/08/2012,31/08/2012,8,Aug,32.12,100,2012,Raw milk
3594,DE,13,01/08/2012,31/08/2012,8,Aug,29.13,100,2012,Raw milk
3595,EL,14,01/08/2012,31/08/2012,8,Aug,44.79,100,2012,Raw milk
3596,HU,15,01/08/2012,31/08/2012,8,Aug,28.45,100,2012,Raw milk
3597,IE,16,01/08/2012,31/08/2012,8,Aug,29.72,100,2012,Raw milk
3598,IT,17,01/08/2012,31/08/2012,8,Aug,36.12,100,2012,Raw milk
3599,LV,18,01/08/2012,31/08/2012,8,Aug,25.00,100,2012,Raw milk
3600,LT,19,01/08/2012,31/08/2012,8,Aug,22.34,100,2012,Raw milk
3601,LU,20,01/08/2012,31/08/2012,8,Aug,28.01,100,2012,Raw milk
3602,MT,21,01/08/2012,31/08/2012,8,Aug,50.38,100,2012,Raw milk
3603,NL,22,01/08/2012,31/08/2012,8,Aug,32.00,100,2012,Raw milk
3604,PL,23,01/08/2012,31/08/2012,8,Aug,28.19,100,2012,Raw milk
3605,PT,24,01/08/2012,31/08/2012,8,Aug,29.27,100,2012,Raw milk
3606,RO,25,01/08/2012,31/08/2012,8,Aug,24.79,100,2012,Raw milk
3607,SK,26,01/08/2012,31/08/2012,8,Aug,27.24,100,2012,Raw milk
3608,SI,27,01/08/2012,31/08/2012,8,Aug,28.19,100,2012,Raw milk
3609,ES,28,01/08/2012,31/08/2012,8,Aug,29.32,100,2012,Raw milk
3610,SE,29,01/08/2012,31/08/2012,8,Aug,35.65,100,2012,Raw milk
3611,UK,30,01/08/2012,31/08/2012,8,Aug,32.87,100,2012,Raw milk
3612,AT,1,01/07/2012,31/07/2012,7,Jul,31.04,100,2012,Raw milk
3613,BE,2,01/07/2012,31/07/2012,7,Jul,26.33,100,2012,Raw milk
3614,BG,3,01/07/2012,31/07/2012,7,Jul,28.09,100,2012,Raw milk
3615,CY,5,01/07/2012,31/07/2012,7,Jul,51.97,100,2012,Raw milk
3616,CZ,6,01/07/2012,31/07/2012,7,Jul,27.51,100,2012,Raw milk
3617,DK,7,01/07/2012,31/07/2012,7,Jul,32.00,100,2012,Raw milk
3618,EE,8,01/07/2012,31/07/2012,7,Jul,27.33,100,2012,Raw milk
3619,EU-UK,9,01/07/2012,31/07/2012,7,Jul,30.86,100,2012,Raw milk
3620,EU+UK,10,01/07/2012,31/07/2012,7,Jul,31.02,100,2012,Raw milk
3621,FI,11,01/07/2012,31/07/2012,7,Jul,44.28,100,2012,Raw milk
3622,FR,12,01/07/2012,31/07/2012,7,Jul,32.66,100,2012,Raw milk
3623,DE,13,01/07/2012,31/07/2012,7,Jul,29.04,100,2012,Raw milk
3624,EL,14,01/07/2012,31/07/2012,7,Jul,43.89,100,2012,Raw milk
3625,HU,15,01/07/2012,31/07/2012,7,Jul,27.66,100,2012,Raw milk
3626,IE,16,01/07/2012,31/07/2012,7,Jul,28.45,100,2012,Raw milk
3627,IT,17,01/07/2012,31/07/2012,7,Jul,35.82,100,2012,Raw milk
3628,LV,18,01/07/2012,31/07/2012,7,Jul,25.06,100,2012,Raw milk
3629,LT,19,01/07/2012,31/07/2012,7,Jul,21.97,100,2012,Raw milk
3630,LU,20,01/07/2012,31/07/2012,7,Jul,27.23,100,2012,Raw milk
3631,MT,21,01/07/2012,31/07/2012,7,Jul,49.38,100,2012,Raw milk
3632,NL,22,01/07/2012,31/07/2012,7,Jul,32.00,100,2012,Raw milk
3633,PL,23,01/07/2012,31/07/2012,7,Jul,27.34,100,2012,Raw milk
3634,PT,24,01/07/2012,31/07/2012,7,Jul,29.10,100,2012,Raw milk
3635,RO,25,01/07/2012,31/07/2012,7,Jul,24.18,100,2012,Raw milk
3636,SK,26,01/07/2012,31/07/2012,7,Jul,27.18,100,2012,Raw milk
3637,SI,27,01/07/2012,31/07/2012,7,Jul,28.11,100,2012,Raw milk
3638,ES,28,01/07/2012,31/07/2012,7,Jul,29.32,100,2012,Raw milk
3639,SE,29,01/07/2012,31/07/2012,7,Jul,34.67,100,2012,Raw milk
3640,UK,30,01/07/2012,31/07/2012,7,Jul,32.45,100,2012,Raw milk
3641,AT,1,01/06/2012,30/06/2012,6,Jun,31.71,100,2012,Raw milk
3642,BE,2,01/06/2012,30/06/2012,6,Jun,26.66,100,2012,Raw milk
3643,BG,3,01/06/2012,30/06/2012,6,Jun,28.22,100,2012,Raw milk
3644,CY,5,01/06/2012,30/06/2012,6,Jun,51.91,100,2012,Raw milk
3645,CZ,6,01/06/2012,30/06/2012,6,Jun,27.73,100,2012,Raw milk
3646,DK,7,01/06/2012,30/06/2012,6,Jun,32.50,100,2012,Raw milk
3647,EE,8,01/06/2012,30/06/2012,6,Jun,28.52,100,2012,Raw milk
3648,EU-UK,9,01/06/2012,30/06/2012,6,Jun,30.83,100,2012,Raw milk
3649,EU+UK,10,01/06/2012,30/06/2012,6,Jun,30.90,100,2012,Raw milk
3650,FI,11,01/06/2012,30/06/2012,6,Jun,44.56,100,2012,Raw milk
3651,FR,12,01/06/2012,30/06/2012,6,Jun,32.21,100,2012,Raw milk
3652,DE,13,01/06/2012,30/06/2012,6,Jun,29.15,100,2012,Raw milk
3653,EL,14,01/06/2012,30/06/2012,6,Jun,43.65,100,2012,Raw milk
3654,HU,15,01/06/2012,30/06/2012,6,Jun,27.60,100,2012,Raw milk
3655,IE,16,01/06/2012,30/06/2012,6,Jun,28.75,100,2012,Raw milk
3656,IT,17,01/06/2012,30/06/2012,6,Jun,35.44,100,2012,Raw milk
3657,LV,18,01/06/2012,30/06/2012,6,Jun,25.58,100,2012,Raw milk
3658,LT,19,01/06/2012,30/06/2012,6,Jun,22.53,100,2012,Raw milk
3659,LU,20,01/06/2012,30/06/2012,6,Jun,27.89,100,2012,Raw milk
3660,MT,21,01/06/2012,30/06/2012,6,Jun,48.15,100,2012,Raw milk
3661,NL,22,01/06/2012,30/06/2012,6,Jun,32.00,100,2012,Raw milk
3662,PL,23,01/06/2012,30/06/2012,6,Jun,26.84,100,2012,Raw milk
3663,PT,24,01/06/2012,30/06/2012,6,Jun,29.21,100,2012,Raw milk
3664,RO,25,01/06/2012,30/06/2012,6,Jun,24.72,100,2012,Raw milk
3665,SK,26,01/06/2012,30/06/2012,6,Jun,27.69,100,2012,Raw milk
3666,SI,27,01/06/2012,30/06/2012,6,Jun,29.01,100,2012,Raw milk
3667,ES,28,01/06/2012,30/06/2012,6,Jun,29.71,100,2012,Raw milk
3668,SE,29,01/06/2012,30/06/2012,6,Jun,34.33,100,2012,Raw milk
3669,UK,30,01/06/2012,30/06/2012,6,Jun,31.53,100,2012,Raw milk
3670,AT,1,01/05/2012,31/05/2012,5,May,33.73,100,2012,Raw milk
3671,BE,2,01/05/2012,31/05/2012,5,May,27.44,100,2012,Raw milk
3672,BG,3,01/05/2012,31/05/2012,5,May,29.25,100,2012,Raw milk
3673,CY,5,01/05/2012,31/05/2012,5,May,52.08,100,2012,Raw milk
3674,CZ,6,01/05/2012,31/05/2012,5,May,28.96,100,2012,Raw milk
3675,DK,7,01/05/2012,31/05/2012,5,May,33.00,100,2012,Raw milk
3676,EE,8,01/05/2012,31/05/2012,5,May,29.64,100,2012,Raw milk
3677,EU-UK,9,01/05/2012,31/05/2012,5,May,31.04,100,2012,Raw milk
3678,EU+UK,10,01/05/2012,31/05/2012,5,May,31.19,100,2012,Raw milk
3679,FI,11,01/05/2012,31/05/2012,5,May,42.93,100,2012,Raw milk
3680,FR,12,01/05/2012,31/05/2012,5,May,29.67,100,2012,Raw milk
3681,DE,13,01/05/2012,31/05/2012,5,May,30.85,100,2012,Raw milk
3682,EL,14,01/05/2012,31/05/2012,5,May,44.69,100,2012,Raw milk
3683,HU,15,01/05/2012,31/05/2012,5,May,28.48,100,2012,Raw milk
3684,IE,16,01/05/2012,31/05/2012,5,May,28.84,100,2012,Raw milk
3685,IT,17,01/05/2012,31/05/2012,5,May,35.51,100,2012,Raw milk
3686,LV,18,01/05/2012,31/05/2012,5,May,27.43,100,2012,Raw milk
3687,LT,19,01/05/2012,31/05/2012,5,May,23.24,100,2012,Raw milk
3688,LU,20,01/05/2012,31/05/2012,5,May,29.63,100,2012,Raw milk
3689,MT,21,01/05/2012,31/05/2012,5,May,44.41,100,2012,Raw milk
3690,NL,22,01/05/2012,31/05/2012,5,May,32.75,100,2012,Raw milk
3691,PL,23,01/05/2012,31/05/2012,5,May,27.46,100,2012,Raw milk
3692,PT,24,01/05/2012,31/05/2012,5,May,30.84,100,2012,Raw milk
3693,RO,25,01/05/2012,31/05/2012,5,May,25.46,100,2012,Raw milk
3694,SK,26,01/05/2012,31/05/2012,5,May,28.83,100,2012,Raw milk
3695,SI,27,01/05/2012,31/05/2012,5,May,29.75,100,2012,Raw milk
3696,ES,28,01/05/2012,31/05/2012,5,May,30.00,100,2012,Raw milk
3697,SE,29,01/05/2012,31/05/2012,5,May,34.26,100,2012,Raw milk
3698,UK,30,01/05/2012,31/05/2012,5,May,32.53,100,2012,Raw milk
3699,AT,1,01/04/2012,30/04/2012,4,Apr,34.60,100,2012,Raw milk
3700,BE,2,01/04/2012,30/04/2012,4,Apr,28.93,100,2012,Raw milk
3701,BG,3,01/04/2012,30/04/2012,4,Apr,29.45,100,2012,Raw milk
3702,CY,5,01/04/2012,30/04/2012,4,Apr,52.53,100,2012,Raw milk
3703,CZ,6,01/04/2012,30/04/2012,4,Apr,30.71,100,2012,Raw milk
3704,DK,7,01/04/2012,30/04/2012,4,Apr,34.00,100,2012,Raw milk
3705,EE,8,01/04/2012,30/04/2012,4,Apr,31.33,100,2012,Raw milk
3706,EU-UK,9,01/04/2012,30/04/2012,4,Apr,31.95,100,2012,Raw milk
3707,EU+UK,10,01/04/2012,30/04/2012,4,Apr,32.04,100,2012,Raw milk
3708,FI,11,01/04/2012,30/04/2012,4,Apr,43.17,100,2012,Raw milk
3709,FR,12,01/04/2012,30/04/2012,4,Apr,29.91,100,2012,Raw milk
3710,DE,13,01/04/2012,30/04/2012,4,Apr,31.95,100,2012,Raw milk
3711,EL,14,01/04/2012,30/04/2012,4,Apr,45.03,100,2012,Raw milk
3712,HU,15,01/04/2012,30/04/2012,4,Apr,29.68,100,2012,Raw milk
3713,IE,16,01/04/2012,30/04/2012,4,Apr,30.88,100,2012,Raw milk
3714,IT,17,01/04/2012,30/04/2012,4,Apr,35.72,100,2012,Raw milk
3715,LV,18,01/04/2012,30/04/2012,4,Apr,29.46,100,2012,Raw milk
3716,LT,19,01/04/2012,30/04/2012,4,Apr,27.01,100,2012,Raw milk
3717,LU,20,01/04/2012,30/04/2012,4,Apr,32.30,100,2012,Raw milk
3718,MT,21,01/04/2012,30/04/2012,4,Apr,43.92,100,2012,Raw milk
3719,NL,22,01/04/2012,30/04/2012,4,Apr,33.75,100,2012,Raw milk
3720,PL,23,01/04/2012,30/04/2012,4,Apr,28.79,100,2012,Raw milk
3721,PT,24,01/04/2012,30/04/2012,4,Apr,31.18,100,2012,Raw milk
3722,RO,25,01/04/2012,30/04/2012,4,Apr,27.19,100,2012,Raw milk
3723,SK,26,01/04/2012,30/04/2012,4,Apr,29.75,100,2012,Raw milk
3724,SI,27,01/04/2012,30/04/2012,4,Apr,30.49,100,2012,Raw milk
3725,ES,28,01/04/2012,30/04/2012,4,Apr,30.78,100,2012,Raw milk
3726,SE,29,01/04/2012,30/04/2012,4,Apr,35.11,100,2012,Raw milk
